num_dossard,pname,name,genre,cat,club,nationalité,ville,pays,etat,class_gen,class_F,class_cat,arrivée,tps_course,vit_moy
2515,Jean Luc,MARTIN,Homme,M4 H (55-59),,FRA (France),SAINT LEU,RE,Finisher,6,,1,Derni,58:27:12,2.74
1625,Ben Ali,AHMED,Homme,M3 H (50-54),,COM (Comores),LE TAMPON,RE,Finisher,7,,5,Derni,58:30:05,2.74
986,Lénaïg,POISSEMEUX,Femme,M1 F (40-44),,FRA (France),SAINT PAUL,RE,Finisher,8,7,3,Derni,58:31:11,2.74
2540,Dominique,JULIE,Homme,M2 H (45-49),,FRA (France),LE PORT,RE,Finisher,9,,7,Derni,58:32:33,2.74
1571,Ingrid,VIRAPIN,Femme,M0 F (35-39),,FRA (France),LE PORT,RE,Finisher,0,8,5,Derni,58:32:34,2.74
1977,Adele,PUYPE,Femme,SE F (23-34),,FRA (France),ST PIERRE,FR,Finisher,1,9,3,Derni,58:32:46,2.74
1340,Maxence,PARFAIT,Homme,M1 H (40-44),,FRA (France),LES HERBIERS,FR,Finisher,2,,7,Derni,58:32:58,2.74
766,Massimo,LIBRIZZI,Homme,SE H (23-34),,FRA (France),LA RIVIÈRE SAINT LOUIS,RE,Finisher,3,,2,Derni,58:32:59,2.74
636,Damien,JEANNENEZ,Homme,SE H (23-34),,FRA (France),LAGNIEU,FR,Finisher,4,,3,Derni,58:33:54,2.74
1299,Franck,TORRES FIGUERAS,Homme,M3 H (50-54),,ESP (Espagne),SANT CUGAT,ES,Finisher,4,,6,Derni,58:33:54,2.74
1699,Lucay,MIRANVILLE,Homme,M4 H (55-59),,FRA (France),SAINT PAUL,RE,Finisher,6,,2,Derni,58:34:37,2.74
646,Nathalie,JOUSSET,Femme,M3 F (50-54),,FRA (France),ANGERS,FR,Finisher,7,0,8,Derni,58:36:29,2.73
2463,Maxence,SEGOND,Homme,SE H (23-34),,FRA (France),PARIS 18,FR,Finisher,8,,4,Derni,58:36:39,2.73
1146,Thierry,LUGUY,Femme,M0 F (35-39),,FRA (France),ST PHILIPPE,RE,Finisher,9,1,6,Derni,58:38:20,2.73
1827,Ewen,QUELLEC,Homme,SE H (23-34),,FRA (France),BORDEAUX,FR,Finisher,0,,5,Derni,58:39:41,2.73
399,Jean-Baptiste,DULAU,Homme,M4 H (55-59),,FRA (France),MONTROUGE,FR,Finisher,1,,3,Derni,58:41:06,2.73
1975,Jean Luc,DOMINIQUE,Homme,M5 H (60-64),,FRA (France),SAINTE MARIE,RE,Finisher,2,,8,Derni,58:42:05,2.73
1569,Bruno,FABRE,Homme,M1 H (40-44),,FRA (France),STE MARIE,RE,Finisher,3,,8,Derni,58:43:53,2.73
2134,Olivier,MOIOLI,Homme,M1 H (40-44),,FRA (France),SAINT-GILLES-LES-BAINS,RE,Finisher,4,,9,Derni,58:44:45,2.73
336,Laurent,DAGUENEL,Homme,M3 H (50-54),,FRA (France),BORDEAUX,FR,Finisher,5,,7,Derni,58:45:47,2.73
577,Christophe,GUTTON,Homme,M3 H (50-54),,FRA (France),BRIGNAIS,FR,Finisher,6,,8,Derni,58:48:04,2.73
844,Jean Dany,MESSINE,Homme,M3 H (50-54),,FRA (France),PLATEAU CAILLOUX ST PAUL,RE,Finisher,7,,9,Derni,58:48:24,2.72
493,Charles,GAMBLIN,Homme,SE H (23-34),,FRA (France),SAINT-PIERRE,RE,Finisher,8,,6,Derni,58:50:14,2.72
2133,Claire,CHAMPEIX,Femme,M4 F (55-59),,FRA (France),SAINT NEXANS,FR,Finisher,8,2,7,Derni,58:50:14,2.72
680,Jerome,LANNIAUX,Homme,M2 H (45-49),,FRA (France),VERSAILLES,FR,Finisher,0,,8,Derni,58:51:04,2.72
2318,Edouard,BERNIER,Homme,M0 H (35-39),,FRA (France),MORDELLES,FR,Finisher,1,,5,Derni,58:51:29,2.72
243,Eddy,CAYEUX,Homme,M3 H (50-54),,FRA (France),HONFLEUR,FR,Finisher,2,,0,Derni,58:52:08,2.72
2300,Charles,LAURET,Homme,M1 H (40-44),,FRA (France),SAINTE-CLOTILDE,RE,Finisher,3,,0,Derni,58:52:20,2.72
2356,Thierry,VALLEE,Homme,M5 H (60-64),,FRA (France),RENNES,FR,Finisher,4,,9,Derni,58:52:36,2.72
1154,Christophe,LIONNET,Homme,M3 H (50-54),,FRA (France),SAINT-CLAUDE,GP,Finisher,5,,1,Derni,58:52:59,2.72
2400,Damien,HÉRON,Homme,SE H (23-34),,FRA (France),STE CLOTILDE,RE,Finisher,6,,7,Derni,58:54:24,2.72
2399,Matthieu,BILLARD,Homme,SE H (23-34),,FRA (France),LA POSSESSION,RE,Finisher,7,,8,Derni,58:54:28,2.72
1389,Stephane,WECLEWSKI,Homme,M1 H (40-44),,FRA (France),SAINT FERREOL D AUROURE,FR,Finisher,8,,1,Derni,58:55:38,2.72
1700,Yannick,DOBARIA,Homme,M0 H (35-39),,FRA (France),LA POSSESSION,RE,Finisher,9,,6,Derni,58:56:33,2.72
1704,Jean Denis,PAVIEL,Homme,M3 H (50-54),,FRA (France),SAINT PAUL,RE,Finisher,0,,2,Derni,58:56:39,2.72
2079,Gregory,VANDEL,Homme,M0 H (35-39),,FRA (France),BOIS-GUILLAUME,FR,Finisher,1,,7,Derni,58:56:45,2.72
1498,Ludovic,ORÉO,Homme,M1 H (40-44),,FRA (France),LA POSSESSION,RE,Finisher,2,,2,Derni,58:58:53,2.72
1998,Samuel Hugo,FONTAINE,Homme,M3 H (50-54),,FRA (France),SAINT PIERRE,RE,Finisher,3,,3,Derni,58:59:02,2.72
860,Francis,MOKHTARI,Homme,M3 H (50-54),,FRA (France),SAINT-BENOIT,RE,Finisher,4,,4,Derni,58:59:34,2.72
127,Thierry,BERTHOUD,Homme,M3 H (50-54),,FRA (France),VERNEUIL SUR SEINE,FR,Finisher,5,,5,Derni,59:00:01,2.72
2206,Loic,POSE,Homme,SE H (23-34),,FRA (France),SAINTE MARIE,RE,Finisher,6,,9,Derni,59:00:20,2.72
437,Mathieu,FAUT,Homme,M0 H (35-39),,FRA (France),TOULOUSE,FR,Finisher,7,,8,Derni,59:00:40,2.72
1655,Alix,SINDRAYE,Homme,M1 H (40-44),,FRA (France),SAINTE SUZANNE,RE,Finisher,8,,3,Derni,59:01:06,2.72
478,Laurent,FRION,Homme,M2 H (45-49),,FRA (France),MAUGUIO,FR,Finisher,9,,9,Derni,59:04:55,2.71
1782,Patrick,PAVIEL,Homme,M3 H (50-54),,FRA (France),LA POSSESSION,RE,Finisher,0,,6,Derni,59:06:42,2.71
1515,Eric,GARCIA,Homme,M3 H (50-54),,FRA (France),ST GILLES LES BAINS,RE,Finisher,1,,7,Derni,59:07:55,2.71
1220,Youen,PRIGENT,Homme,M0 H (35-39),,FRA (France),LA POSSESSION,RE,Finisher,2,,9,Derni,59:08:41,2.71
1448,Agathe,BUTCHLE,Femme,M5 F (60-64),,FRA (France),LA PLAINE DES PALMISTES,RE,Finisher,3,3,9,Derni,59:09:36,2.71
29,Stéphanie,AMEY,Femme,M2 F (45-49),,FRA (France),FOS SUR MER,FR,Finisher,4,4,8,Derni,59:09:43,2.71
639,Celine,JEANNOT,Femme,M1 F (40-44),,FRA (France),MARSEILLE,FR,Finisher,5,5,4,Derni,59:11:59,2.71
1308,Karine,FRAISSEIX,Femme,M3 F (50-54),,FRA (France),SAINT CLAUDE,GP,Finisher,6,6,9,Derni,59:13:01,2.71
2413,Johanna,SIOCHE,Femme,M0 F (35-39),,FRA (France),SAINT-JOSEPH,RE,Finisher,7,7,7,Derni,59:13:05,2.71
1500,Thibault,JOLIVARD,Homme,M0 H (35-39),,FRA (France),BASTELICACCIA,FR,Finisher,8,,0,Derni,59:13:38,2.71
1904,Mickael,CARCAUD,Homme,SE H (23-34),,FRA (France),SAINT DENIS,RE,Finisher,9,,0,Derni,59:13:48,2.71
164,Jean Eric,BORDIER,Homme,M4 H (55-59),,FRA (France),LA POSSESSION,RE,Finisher,0,,4,Derni,59:15:42,2.7
1184,Loué,PIERRE,Homme,M2 H (45-49),,FRA (France),CHAM,CH,Finisher,1,,0,Derni,59:19:03,2.7
28,Xavier,AMEY,Homme,M2 H (45-49),,FRA (France),FOS-SUR-MER,FR,Finisher,2,,1,Derni,59:19:37,2.7
39,Clement,AQUILINA,Homme,M0 H (35-39),,FRA (France),ST DENIS,RE,Finisher,3,,1,Derni,59:22:39,2.7
2426,Pierre-Emmanuel,DUCLOY,Homme,M0 H (35-39),,FRA (France),LE TOUQUET PARIS PLAGE,FR,Finisher,4,,2,Derni,59:23:33,2.7
2183,Yann,LORAND,Homme,M4 H (55-59),,FRA (France),DZAOUDZI,YT,Finisher,5,,5,Derni,59:23:48,2.7
394,Christophe,DUCROIX,Homme,M3 H (50-54),,FRA (France),SAINT MARTIN LESTRA,FR,Finisher,6,,8,Derni,59:23:58,2.7
50,Nicolas,ARVIEUX,Homme,M1 H (40-44),,FRA (France),SAINT PIERRE,RE,Finisher,7,,4,Derni,59:24:12,2.7
142,Isabelle,BITAUDEAU,Femme,M3 F (50-54),,FRA (France),PAULX,FR,Finisher,8,8,0,Derni,59:25:04,2.7
1133,Jean Alain,VARAINE,Homme,M5 H (60-64),,FRA (France),SAINT-PIERRE,RE,Finisher,9,,0,Derni,59:25:59,2.7
628,Jean-Guillaume,ISENBART,Homme,M1 H (40-44),,FRA (France),ROMANS SUR ISERE,FR,Finisher,0,,5,Derni,59:29:19,2.69
2228,Vincent,GODARD,Homme,M0 H (35-39),,FRA (France),ANDIGNE,FR,Finisher,1,,3,Derni,59:29:28,2.69
2000,Alexandre,RAOUX,Homme,M1 H (40-44),,FRA (France),LE PONT,CH,Finisher,2,,6,Derni,59:31:49,2.69
7,Norman,ADDA,Homme,SE H (23-34),,FRA (France),PARIS,FR,Finisher,3,,1,Derni,59:32:00,2.69
2199,Cédric,VAREILLAUD,Homme,M2 H (45-49),,FRA (France),LEUVILLE-SUR-ORGE,FR,Finisher,4,,2,Derni,59:33:29,2.69
1841,Jacques Henri,BONMALAIS,Homme,M4 H (55-59),,FRA (France),TAMPON,RE,Finisher,5,,6,Derni,59:33:56,2.69
1007,Karl,PUTET,Homme,M2 H (45-49),,FRA (France),SAINTE CLOTILDE,RE,Finisher,6,,3,Derni,59:34:35,2.69
102,Bernard,BELABDI,Homme,M3 H (50-54),,FRA (France),SOORTS-HOSSEGOR,FR,Finisher,7,,9,Derni,59:35:11,2.69
2290,Richard,NATIVEL,Homme,M4 H (55-59),,FRA (France),SAINTE CLOTILDE,RE,Finisher,8,,7,Derni,59:35:40,2.69
2331,Christophe,ETIENNE,Homme,M1 H (40-44),,FRA (France),SAINT-BRICE-SOUS-FORÊT,FR,Finisher,9,,7,Derni,59:37:48,2.69
1000,Patrick,PRADES,Homme,M4 H (55-59),,FRA (France),CASTELSARRASIN,FR,Finisher,0,,8,Derni,59:38:33,2.69
2105,Jean,BORDES,Homme,M7 H (70-74),,FRA (France),BIRON,FR,Finisher,1,,2,Derni,59:39:08,2.69
73,Issa,BALAHACHI,Homme,M4 H (55-59),,FRA (France),SAINTE SUZANNE,RE,Finisher,2,,9,Derni,59:39:15,2.69
1155,Christophe,LIERMANN,Homme,M2 H (45-49),,FRA (France),BETHENCOURT SUR MER,FR,Finisher,3,,4,Derni,59:39:24,2.69
962,Jean-François,PICARD,Homme,M3 H (50-54),,FRA (France),STE-SUZANNE,RE,Finisher,4,,0,Derni,59:39:54,2.69
1199,Jimmy Stephano,GRONDIN,Homme,M1 H (40-44),,FRA (France),LE TAMPON,RE,Finisher,5,,8,Derni,59:40:13,2.69
892,Lucien,NANDJAN,Homme,M4 H (55-59),,FRA (France),LE TAMPON,RE,Finisher,6,,0,Derni,59:40:54,2.68
1583,Jean-Yves,BOREL,Homme,M2 H (45-49),,FRA (France),GARDANNE,FR,Finisher,7,,5,Derni,59:42:28,2.68
1496,Raphaël,RALU,Homme,M3 H (50-54),,FRA (France),OLONNE SUR MER,FR,Finisher,8,,1,Derni,59:43:16,2.68
773,Cedric,LONI,Homme,SE H (23-34),,FRA (France),SAINT-PIERRE,RE,Finisher,9,,2,Derni,59:43:17,2.68
1180,Sebastien,ITEY,Homme,M1 H (40-44),,FRA (France),LE TAMPON,RE,Finisher,0,,9,Derni,59:43:43,2.68
1712,Amandine,LAVOGIEZ,Femme,M1 F (40-44),,FRA (France),ETANG SALE,RE,Finisher,1,9,5,Derni,59:43:49,2.68
236,Lydie,CARRET,Femme,M3 F (50-54),,FRA (France),AUVERS SUR OISE,FR,Finisher,2,0,1,Derni,59:44:50,2.68
2372,Christophe,CARIMANTRANT,Homme,M2 H (45-49),,FRA (France),BOUC BEL AIR,FR,Finisher,3,,6,Derni,59:45:29,2.68
581,Philippe,HARGUINDEGUY,Homme,M3 H (50-54),,FRA (France),ROAILLAN,FR,Finisher,4,,2,Derni,59:45:52,2.68
1784,Christophe,CLEMOT,Homme,M3 H (50-54),,FRA (France),ANGERS,FR,Finisher,5,,3,Derni,59:46:04,2.68
528,Alexis,GLENAC,Homme,M5 H (60-64),,FRA (France),RAVINE DES CABRIS,RE,Finisher,6,,1,Derni,59:48:44,2.68
1403,Sophie,MORAND,Femme,M3 F (50-54),,FRA (France),SAINTE CLOTILDE,RE,Finisher,7,1,2,Derni,59:51:34,2.68
2553,Loic,MORAND,Homme,M2 H (45-49),,FRA (France),PORNICHET,FR,Finisher,7,,7,Derni,59:51:34,2.68
2002,Alice,RAOUX,Femme,M1 F (40-44),,FRA (France),LE PONT,CH,Finisher,9,2,6,Derni,59:51:51,2.68
1062,Céline,ROUSSIN,Femme,M3 F (50-54),,FRA (France),SAINT PAUL,RE,Finisher,0,3,3,Derni,59:53:09,2.68
2440,Marie,DEHAIES,Femme,M2 F (45-49),,FRA (France),MONCHEAUX,FR,Finisher,1,4,9,Derni,59:53:45,2.68
688,David,LASOUR,Homme,M1 H (40-44),,FRA (France),SAINT PIERRE,RE,Finisher,2,,0,Derni,59:55:01,2.67
1242,Romain,ROYON,Homme,M0 H (35-39),,ESP (Espagne),DAX,FR,Finisher,3,,4,Derni,59:55:14,2.67
1378,Éric,VERNIER,Homme,M4 H (55-59),,FRA (France),RÉMONDANS-VAIVRE,FR,Finisher,4,,1,Derni,59:56:50,2.67
749,Anthony,LEONE,Homme,M0 H (35-39),,FRA (France),LE PIAN MEDOC,FR,Finisher,5,,5,Derni,59:58:52,2.67
1318,Stephane,JEANDENANS,Homme,M3 H (50-54),,FRA (France),FOURG,FR,Finisher,6,,4,Derni,59:59:14,2.67
1462,Jerome,FAURE,Homme,M3 H (50-54),,FRA (France),RENNES,FR,Finisher,7,,5,Derni,59:59:25,2.67
2528,Idris,PATCHIE,Homme,M2 H (45-49),,FRA (France),BOIS DE NEFLES - SAINT PAUL,RE,Finisher,8,,8,Derni,59:59:53,2.67
168,Moïse,BOSQUE,Homme,M1 H (40-44),,FRA (France),BDN-ST-PAUL,RE,Finisher,9,,1,Derni,59:59:54,2.67
2326,Maxime,BARBET-MASSIN,Homme,M0 H (35-39),,FRA (France),LA POSSESSION,RE,Finisher,0,,6,Derni,60:01:52,2.67
57,Andre,AUZET,Homme,M3 H (50-54),,FRA (France),LA POSSESSION,RE,Finisher,1,,6,Derni,60:03:13,2.67
1941,Jean-Philippe,TEYSSEDRE,Homme,M3 H (50-54),,FRA (France),SAINT-PIERRE,RE,Finisher,2,,7,Derni,60:03:26,2.67
1795,Solenn,ROBIN,Femme,SE F (23-34),,FRA (France),SAINT-PAUL,RE,Finisher,3,5,4,Derni,60:05:05,2.67
176,Rodolphe,BOULAY,Homme,M3 H (50-54),,FRA (France),CELLETTES,FR,Finisher,4,,8,Derni,60:06:02,2.67
9,Sandrine,AGOSTINI TREHIN,Femme,M2 F (45-49),,FRA (France),CLAMART,FR,Finisher,5,6,0,Derni,60:06:05,2.67
392,Christophe,DUCHEMIN,Homme,M2 H (45-49),,FRA (France),CLAMART,FR,Finisher,5,,9,Derni,60:06:05,2.67
114,Eric,BERBEGAL,Homme,M1 H (40-44),,FRA (France),BOIS DE NÈFLES ST PAUL,RE,Finisher,7,,2,Derni,60:08:39,2.66
1068,Raphaël,ROYER DE VERICOURT,Homme,M1 H (40-44),,FRA (France),SALINE LES BAINS,RE,Finisher,8,,3,Derni,60:09:44,2.66
409,Stephane,DUTEURTRE,Homme,M4 H (55-59),,FRA (France),ANGERS,FR,Finisher,9,,2,Derni,60:12:48,2.66
2471,Laurent,TARAZONA,Homme,M3 H (50-54),,FRA (France),FRONTONAS,FR,Finisher,0,,9,Derni,60:13:13,2.66
1697,Alain,FREMOUSSE,Homme,M2 H (45-49),,FRA (France),SAINT-JOSEPH,RE,Finisher,1,,0,Derni,60:13:33,2.66
1486,Marine,ROBIN,Femme,SE F (23-34),,FRA (France),SAINT PAUL,RE,Finisher,2,7,5,Derni,60:15:06,2.66
1419,Christophe,VERDET,Homme,M3 H (50-54),,FRA (France),CORBEIL-ESSONNES,FR,Finisher,3,,0,Derni,60:15:40,2.66
86,Boris,BATARD,Homme,M2 H (45-49),,FRA (France),LES PENNES MIRABEAU,FR,Finisher,4,,1,Derni,60:17:34,2.66
2522,Arnaud,RISBOURG,Homme,M3 H (50-54),,FRA (France),SAINT-PIERRE,RE,Finisher,5,,1,Derni,60:18:08,2.66
2200,Cyril,BARLIER,Homme,M2 H (45-49),,FRA (France),TIERCE,FR,Finisher,6,,2,Derni,60:19:21,2.66
2297,Olivier,FRANCOIS,Homme,M0 H (35-39),,FRA (France),ORANGE,FR,Finisher,7,,7,Derni,60:21:47,2.65
2481,Laurent,DEBREE,Homme,M3 H (50-54),,FRA (France),ANGERS,FR,Finisher,8,,2,Derni,60:22:59,2.65
51,Frederic,ASTOLFI,Homme,M4 H (55-59),,FRA (France),LYON,FR,Finisher,9,,3,Derni,60:23:12,2.65
1188,Hervé,CHABOT,Homme,M4 H (55-59),,FRA (France),LAUBRIERES,FR,Finisher,0,,4,Derni,60:25:02,2.65
1473,Mircea,BALABAN,Homme,M3 H (50-54),,FRA (France),CHAMBÉRY,FR,Finisher,1,,3,Derni,60:26:15,2.65
967,Gilles,PICHARD,Homme,M3 H (50-54),,FRA (France),LE FOLGOET,FR,Finisher,2,,4,Derni,60:26:53,2.65
389,Delphine,DUCHAUSSOY,Femme,M2 F (45-49),,FRA (France),ANGERS,FR,Finisher,3,8,1,Derni,60:30:49,2.65
390,Bruno,DUCHAUSSOY,Homme,M6 H (65-69),,FRA (France),ANGERS,FR,Finisher,4,,0,Derni,60:30:54,2.65
2536,Dominique,LOUTREUX,Homme,M6 H (65-69),,FRA (France),PETITE ILE,RE,Finisher,5,,1,Derni,60:30:55,2.65
1694,Cyril,BARRANCO,Homme,M2 H (45-49),,FRA (France),LE GUILLAUME,RE,Finisher,6,,3,Derni,60:31:15,2.65
2097,Delphine,SIMON,Femme,M1 F (40-44),,FRA (France),AMANCY,FR,Finisher,7,9,7,Derni,60:33:12,2.65
2446,Jerome,BEULIER,Homme,M0 H (35-39),,FRA (France),ISSY LES MOULINEAUX,FR,Finisher,8,,8,Derni,60:34:32,2.65
1654,Benoit,BEAUVOIS,Homme,SE H (23-34),,BEL (Belgique),SAINTE CLOTILDE,RE,Finisher,9,,3,Derni,60:34:39,2.65
1829,Grégoire,SERY,Homme,SE H (23-34),,FRA (France),LA RAVOIRE,FR,Finisher,0,,4,Derni,60:34:46,2.65
1815,Jean René,SERY,Homme,M4 H (55-59),,FRA (France),BOIS COURS - PLAINE DES CAFRES,RE,Finisher,1,,5,Derni,60:34:47,2.65
2437,Antoine,GOARANT,Homme,SE H (23-34),,FRA (France),RAMBOUILLET,FR,Finisher,2,,5,Derni,60:35:00,2.64
1612,Jean Philippe,VALMY,Homme,M2 H (45-49),,FRA (France),SAINT PIERRE,RE,Finisher,3,,4,Derni,60:35:26,2.64
1544,Julien,MAZZIER,Homme,M1 H (40-44),,FRA (France),VAUVERT,FR,Finisher,4,,4,Derni,60:36:01,2.64
792,Laurent,MAILLOT,Homme,M0 H (35-39),,FRA (France),STE CLOTILDE,RE,Finisher,5,,9,Derni,60:36:09,2.64
1564,Nicolas,CHOUTET,Homme,M2 H (45-49),,FRA (France),VENTABREN,FR,Finisher,6,,5,Derni,60:36:31,2.64
1045,Vincent,ROCHAIN,Homme,M3 H (50-54),,FRA (France),SAINT PIERRE,RE,Finisher,7,,5,Derni,60:36:53,2.64
1213,Thomas,DEBRECENI,Homme,SE H (23-34),,FRA (France),EPERNAY,FR,Finisher,8,,6,Derni,60:37:53,2.64
833,Olivier,MAURICE,Homme,M1 H (40-44),,FRA (France),MARTIGNÉ SUR MAYENNE,FR,Finisher,9,,5,Derni,60:40:30,2.64
1316,Sylvain,GILLOT,Homme,M0 H (35-39),,FRA (France),MARTIGNE SUR MAYENNE,FR,Finisher,0,,0,Derni,60:40:32,2.64
2125,Georges,DE ARAUJO,Homme,M3 H (50-54),,FRA (France),CROIX MARE,FR,Finisher,1,,6,Derni,60:41:26,2.64
1020,Renaud,REGO DE SEBES,Homme,M3 H (50-54),,FRA (France),MONT SAINT AIGNAN,FR,Finisher,2,,7,Derni,60:41:28,2.64
856,Wirdane,MKADARA,Homme,M5 H (60-64),,FRA (France),PASSAMAINTY,YT,Finisher,3,,2,Derni,60:42:12,2.64
1120,Bernard,VINSON,Homme,M5 H (60-64),,FRA (France),LA MOTTE SERVOLEX,FR,Finisher,4,,3,Derni,60:42:46,2.64
1826,Julien,BURTEY,Homme,M1 H (40-44),,FRA (France),SAINT PIERRE,RE,Finisher,5,,6,Derni,60:43:10,2.64
2527,Yves,MURGALE,Homme,M1 H (40-44),,FRA (France),ST JOSEPH,RE,Finisher,6,,7,Derni,60:43:11,2.64
1802,Cynthia,LAHOUL,Femme,M3 F (50-54),,FRA (France),FORT-DE-FRANCE,MQ,Finisher,7,0,4,Derni,60:44:22,2.64
621,Christian,IMPERIALE,Homme,M3 H (50-54),,FRA (France),LA SEYNE SUR MER,FR,Finisher,8,,8,Derni,60:44:34,2.64
641,Christophe,JOUATTE,Homme,M4 H (55-59),,FRA (France),LE TIGNET,FR,Finisher,9,,6,Derni,60:44:45,2.64
364,Stéphane,DIAMANT,Homme,M4 H (55-59),,FRA (France),BRAX,FR,Finisher,0,,7,Derni,60:45:44,2.64
1432,Thierry,HAUSTANT,Homme,M5 H (60-64),,FRA (France),LES TROIS-ÎLETS,MQ,Finisher,1,,4,Derni,60:45:48,2.64
283,Dorothee,CHOUTET,Femme,M2 F (45-49),,FRA (France),VENTABREN,FR,Finisher,2,1,2,Derni,60:46:25,2.64
599,Lionel,HETHEIER,Homme,M4 H (55-59),,FRA (France),LOISY,FR,Finisher,3,,8,Derni,60:49:22,2.63
2274,Ulysse,GIRONCELLE,Homme,M4 H (55-59),,FRA (France),LE TAMPON,RE,Finisher,4,,9,Derni,60:51:19,2.63
30,Marie Claire,AMMANY,Femme,M3 F (50-54),,FRA (France),TAMPON,RE,Finisher,5,2,5,Derni,60:52:15,2.63
1723,Rose,DELILLE,Femme,M4 F (55-59),,FRA (France),TALANT,FR,Finisher,6,3,8,Derni,60:54:08,2.63
896,Jean-Eloi,NATIVOHA,Homme,M4 H (55-59),,FRA (France),LIANCOURT,FR,Finisher,7,,0,Derni,60:55:41,2.63
233,Sophie,CANTIN,Femme,M1 F (40-44),,FRA (France),SAINT PAUL,RE,Finisher,8,4,8,Derni,60:56:32,2.63
1427,Laurent,ALLART,Homme,M5 H (60-64),,FRA (France),ST-LEU,RE,Finisher,9,,5,Derni,60:56:45,2.63
1229,Nicolas,SAVELLI,Homme,M3 H (50-54),,FRA (France),PITON SAINT LEU,RE,Finisher,0,,9,Derni,60:56:47,2.63
2072,Aurélien,TERRAL,Homme,M1 H (40-44),,FRA (France),L'ÉTANG SALÉ,RE,Finisher,1,,8,Derni,60:57:54,2.63
516,Frederic,GEORJON,Homme,M3 H (50-54),,FRA (France),GENILAC,FR,Finisher,2,,0,Derni,60:58:39,2.63
295,Kevin,COADOU,Homme,M0 H (35-39),,FRA (France),GUIDEL,FR,Finisher,3,,1,Derni,61:00:07,2.63
759,Stephane,LESPINAS,Homme,M3 H (50-54),,FRA (France),RAVINE DES CABRIS,RE,Finisher,4,,1,Derni,61:00:09,2.63
1364,Thomas,BOULLÉ,Homme,M0 H (35-39),,FRA (France),DOMLOUP,FR,Finisher,5,,2,Derni,61:00:10,2.63
568,Jean-François,GUILLEMET,Homme,M0 H (35-39),,FRA (France),PUTEAUX,FR,Finisher,6,,3,Derni,61:01:25,2.63
1946,Noel,ROBICHON,Homme,M6 H (65-69),,FRA (France),NOYANT LA PLAINE,FR,Finisher,7,,2,Derni,61:02:28,2.63
93,Laurent,BEAUCLAIR,Homme,M5 H (60-64),,FRA (France),SAINTE CLOTILDE,RE,Finisher,8,,6,Derni,61:03:44,2.62
2545,Pierre-Alain,GOULEVANT,Homme,M0 H (35-39),,FRA (France),SAINT PIERRE,RE,Finisher,9,,4,Derni,61:04:45,2.62
111,Stephane,BENEUS,Homme,M1 H (40-44),,FRA (France),MAIZILLY,FR,Finisher,0,,9,Derni,61:06:58,2.62
1896,Ludovic,PETITIMBERT,Homme,M2 H (45-49),,FRA (France),MOUSSY LE NEUF,FR,Finisher,1,,6,Derni,61:07:00,2.62
723,Marylène,LE SCANF,Femme,M3 F (50-54),,FRA (France),MESPAUL,FR,Finisher,2,5,6,Derni,61:07:20,2.62
1756,Alain,DEVILLARD,Homme,M3 H (50-54),,FRA (France),HATTSTATT,FR,Finisher,3,,2,Derni,61:07:48,2.62
503,Olivier,GARDIANOT,Homme,M5 H (60-64),,FRA (France),SANTENY,FR,Finisher,4,,7,Derni,61:09:42,2.62
1375,Jeremy,VENZI,Homme,M1 H (40-44),,FRA (France),SAINT LEU,RE,Finisher,5,,0,Derni,61:09:50,2.62
969,Eric,PICOT,Homme,M3 H (50-54),,FRA (France),CROIXANVEC,FR,Finisher,6,,3,Derni,61:12:50,2.62
956,Jean Baptiste,PERRUCHON,Homme,M6 H (65-69),,FRA (France),SAINT GERVAIS MONT BLANC,FR,Finisher,7,,3,Derni,61:12:57,2.62
2051,Cedric,ELLEBOODE,Homme,M0 H (35-39),,FRA (France),PARISFR,FR,Finisher,8,,5,Derni,61:13:54,2.62
2475,Thierry,DROUET,Homme,M4 H (55-59),,FRA (France),YVETOT BOCAGE,FR,Finisher,9,,1,Derni,61:16:01,2.62
1792,David,THEISS,Homme,M2 H (45-49),,FRA (France),SEDAN,FR,Finisher,0,,7,Derni,61:16:12,2.62
957,Bryan,PERY,Homme,M2 H (45-49),,FRA (France),PORTET SUR GARONNE,FR,Finisher,1,,8,Derni,61:16:27,2.62
803,Michel,MANZARI,Homme,M4 H (55-59),,FRA (France),LE GUILLAUME,RE,Finisher,2,,2,Derni,61:17:34,2.61
2420,Bruno,CHARBONNIER,Homme,M5 H (60-64),,FRA (France),SAINT JEAN DES MAUVRETS,FR,Finisher,3,,8,Derni,61:17:39,2.61
829,Fabien,MASSET,Homme,M2 H (45-49),,FRA (France),RAVINE DES CEBRIS,RE,Finisher,4,,9,Derni,61:22:57,2.61
619,Patrice,ILIEV,Homme,M4 H (55-59),,FRA (France),CHERBOURG EN COTENTIN,FR,Finisher,5,,3,Derni,61:23:12,2.61
2495,Fabien,ELLEBOODE,Homme,SE H (23-34),,FRA (France),VINCENNES,FR,Finisher,6,,7,Derni,61:23:51,2.61
1985,Gweltaz,LEFAIX,Homme,M1 H (40-44),,FRA (France),LONGUE JUMELLES,FR,Finisher,7,,1,Derni,61:23:56,2.61
674,Laetitia,LAMBERT,Femme,M1 F (40-44),,FRA (France),SEDAN,FR,Finisher,8,6,9,Derni,61:26:14,2.61
